date,sample_split_main,sample_split_robust,ret_1d,ewma_vol,cvar_95_60d,p_regime_0,p_regime_1,p_regime_2,regime,target_exposure,strategy_exposure,benchmark_return,strategy_return,benchmark_cum,strategy_cum,target_exposure_alt,strategy_exposure_alt,strategy_return_alt,strategy_cum_alt
2023-07-27,test,test,0.0097641841258725,0.0073900426031912,-0.0151858934703728,0.9536684149699798,0.0002790827305875,0.0460525022994325,0,1.0,1.0,0.0097641841258725,0.0097641841258725,1.196994760164513,1.087590030144375,1.0,1.0,0.0097641841258725,1.036206112761115
2023-07-28,test,test,-0.0009907828584015,0.0071690211979539,-0.0151858934703728,0.963708019099772,0.0002026049305306,0.0360893759696972,0,1.0,1.0,-0.0009907828584015,-0.0009907828584015,1.1958093855959158,1.0865129982260266,1.0,1.0,-0.0009907828584015,1.0351799659351064
2023-07-31,test,test,-0.0045118835407825,0.0070379399418896,-0.0151858934703728,0.9629673845276748,0.0001925055280726,0.0368401099442529,0,1.0,1.0,-0.0045118835407825,-0.0045118835407825,1.1904261862276335,1.0816218206218584,1.0,1.0,-0.0045118835407825,1.0305198752836993
2023-08-01,test,test,-0.0144796418905785,0.0076902694663366,-0.0162686071576457,0.8597319265838714,0.0010397203720021,0.1392283530441263,0,1.0,1.0,-0.0144796418905785,-0.0144796418905785,1.173313433606058,1.0660731651398623,1.0,1.0,-0.0144796418905785,1.0157058264150072
2023-08-02,test,test,-0.0185013656760043,0.0087252427880037,-0.0181431482272571,0.4313219282764621,0.0084400774440346,0.5602379942795032,2,0.75,1.0,-0.0185013656760043,-0.0185013656760043,1.1518051128939315,1.046530694320323,0.5,1.0,-0.0185013656760043,0.9970866526818918
2023-08-03,test,test,-0.0023181828348979,0.0084784732296797,-0.0181431482272571,0.5689217096466299,0.0051976354053006,0.4258806549480696,0,1.0,0.75,-0.0023181828348979,-0.0017386371261734251,1.1491381105459713,1.044712738042589,1.0,0.5,-0.00115909141744895,0.9959316076310342
2023-08-04,test,test,0.0065648578520865,0.0083759942290511,-0.0181431482272571,0.6754246746393775,0.003722918126896,0.3208524072337266,0,1.0,1.0,0.0065648578520865,0.0065648578520865,1.1567068555790274,1.0515936901879088,1.0,1.0,0.0065648578520865,1.0024912651163642
2023-08-07,test,test,-0.0010467007149886,0.0081248739995644,-0.0181431482272571,0.7855174428503479,0.0021634441546182,0.2123191129950336,0,1.0,1.0,-0.0010467007149886,-0.0010467007149886,1.1554967630990722,1.0504935621733416,1.0,1.0,-0.0010467007149886,1.001442505756733
2023-08-08,test,test,-0.0060877560921854,0.0080172569693472,-0.0181431482272571,0.8171162992267773,0.0017957558004325,0.1810879449727905,0,1.0,1.0,-0.0060877560921854,-0.0060877560921854,1.1484837490584545,1.0441178402013118,1.0,1.0,-0.0060877560921854,0.9953644875588223
2023-08-09,test,test,0.0056389537814405,0.0078947889610012,-0.0181431482272571,0.874294992713431,0.0011946339679277,0.1245103733186414,0,1.0,1.0,0.0056389537814405,0.0056389537814405,1.154978289836437,1.0500222040164424,1.0,1.0,0.0056389537814405,1.000993156888019
2023-08-10,test,test,0.0156765086956539,0.0085634809900832,-0.0181431482272571,0.7549212049642202,0.0033677367225001,0.2417110583132795,0,1.0,1.0,0.0156765086956539,0.0156765086956539,1.1732269812038933,1.066612586103006,1.0,1.0,0.0156765086956539,1.0168088785701748
2023-08-11,test,test,-0.0071714077711673,0.0084863985077703,-0.0181431482272571,0.772422096762851,0.0027415212829347,0.2248363819542143,0,1.0,1.0,-0.0071714077711673,-0.0071714077711673,1.1648433891222583,1.0589908343241219,1.0,1.0,-0.0071714077711673,1.0095430118628053
2023-08-14,test,test,-0.0004983270220644,0.0082287740182837,-0.0181431482272571,0.8551675291949499,0.0014609506052093,0.1433715201998408,0,1.0,1.0,-0.0004983270220644,-0.0004983270220644,1.1642630607936388,1.058463242042923,1.0,1.0,-0.0004983270220644,1.009040054629056
2023-08-15,test,test,-0.0087447086356849,0.0082606388542729,-0.0181431482272571,0.8351544007379198,0.0016782080331654,0.1631673912289145,0,1.0,1.0,-0.0087447086356849,-0.0087447086356849,1.1541263056332323,1.0492476419846635,1.0,1.0,-0.0087447086356849,1.0002547617470114
2023-08-16,test,test,0.0003208899375058,0.008009372212914,-0.0181431482272571,0.8965759745835145,0.0009269217839191,0.1024971036325664,0,1.0,1.0,0.0003208899375058,0.0003208899375058,1.1544967125780732,1.0495843890214063,1.0,1.0,0.0003208899375058,1.0005757849387997
2023-08-17,test,test,-0.0077838114770856,0.0079960180037909,-0.0181431482272571,0.8889285255560859,0.0009870268413132,0.1100844476026008,0,1.0,1.0,-0.0077838114770856,-0.0077838114770856,1.1455452114110865,1.0414463356334536,1.0,1.0,-0.0077838114770856,0.9928177244705828
2023-08-18,test,test,-0.0011107486520312,0.0077571999739603,-0.0181431482272571,0.926118350093462,0.0005897928426271,0.0732918570639108,0,1.0,1.0,-0.0011107486520312,-0.0011107486520312,1.1442735050155017,1.0402901927309385,1.0,1.0,-0.0011107486520312,0.9917155657453904
2023-08-21,test,test,-0.0005289000015363,0.0075220001636896,-0.0181431482272571,0.948756254547582,0.0003610551148968,0.0508826903375212,0,1.0,1.0,-0.0005289000015363,-0.0005289000015363,1.1436684587755241,1.0397401287236547,1.0,1.0,-0.0005289000015363,0.9911911860655748
2023-08-22,test,test,0.005512286884201,0.0074167901194801,-0.0181431482272571,0.9583343369066512,0.0002708357006954,0.0413948273926535,0,1.0,1.0,0.005512286884201,0.005512286884201,1.1499900947491764,1.045487300074368,1.0,1.0,0.005512286884201,0.9966700027720422
2023-08-23,test,test,0.0001717277249616,0.0071909678458831,-0.0181431482272571,0.9672416506096162,0.0001817686354142,0.0325765807549696,0,1.0,1.0,0.0001717277249616,0.0001717277249616,1.1501875968896873,1.045666854646694,1.0,1.0,0.0001717277249616,0.9968411733411013
2023-08-24,test,test,0.0009764420911602,0.0069760034257687,-0.0181431482272571,0.9723117498805788,0.0001333984524908,0.0275548516669305,0,1.0,1.0,0.0009764420911602,0.0009764420911602,1.1513112369674776,1.046688386429053,1.0,1.0,0.0009764420911602,0.9978150063893679
2023-08-25,test,test,0.0015216997371158,0.0067737493734233,-0.0181431482272571,0.975049586809594,0.0001074978066998,0.0248429153837063,0,1.0,1.0,0.0015216997371158,0.0015216997371158,1.153064520621426,1.0482823443266043,1.0,1.0,0.0015216997371158,0.9993345370637797
2023-08-28,test,test,0.0160605946993766,0.0076555353741834,-0.0181431482272571,0.911494909335444,0.0005906253275849,0.0879144653369714,0,1.0,1.0,0.0160605946993766,0.0160605946993766,1.1717329341812623,1.0652543072839042,1.0,1.0,0.0160605946993766,1.01551402233012
2023-08-29,test,test,0.0095537566707768,0.0077824960356505,-0.0181431482272571,0.9133535600314148,0.0007078448463229,0.0859385951222623,0,1.0,1.0,0.0095537566707768,0.0095537566707768,1.1829810307513686,1.0754802580705682,1.0,1.0,0.0095537566707768,1.0252624892872664
2023-08-30,test,test,-0.0031465752763765,0.0075846730997727,-0.0181431482272571,0.9349082562143974,0.0004871140859071,0.0646046296996956,0,1.0,1.0,-0.0031465752763765,-0.0031465752763765,1.1792645420596926,1.0721014970310092,1.0,1.0,-0.0031465752763765,1.022041493896482
2023-08-31,test,test,-0.0047435906496014,0.0074448458146324,-0.0181431482272571,0.9426294144104246,0.0003984855956311,0.0569720999939445,0,1.0,1.0,-0.0047435906496014,-0.0047435906496014,1.1736838405508991,1.0670279293719573,1.0,1.0,-0.0047435906496014,1.017204828073328
2023-09-01,test,test,-0.0059403283278615,0.0073632489765047,-0.0181431482272571,0.9424090299753136,0.0003853593550566,0.0572056106696298,0,1.0,1.0,-0.0059403283278615,-0.0059403283278615,1.1667324404259112,1.0607082222878754,1.0,1.0,-0.0059403283278615,1.011180209240978
2023-09-04,test,test,-0.003530161858558,0.0071911133995686,-0.0181431482272571,0.9520153273634494,0.0003029549878751,0.0476817176486752,0,1.0,1.0,-0.003530161858558,-0.003530161858558,1.1626209474532134,1.0569703521036649,1.0,1.0,-0.003530161858558,1.0076168727120756
2023-09-05,test,test,-0.0025839462854382,0.007000713671783,-0.0181431482272571,0.960273815560171,0.0002305252186191,0.0394956592212098,0,1.0,1.0,-0.0025839462854382,-0.0025839462854382,1.1596206753150382,1.054242723029683,1.0,1.0,-0.0025839462854382,1.005016605758538
2023-09-06,test,test,-0.00829663140732,0.0070851561706125,-0.0181431482272571,0.9429848140892336,0.0003408929521706,0.0566742929585958,0,1.0,1.0,-0.00829663140732,-0.00829663140732,1.1500395305718931,1.0455322435265377,1.0,1.0,-0.00829663140732,0.9967128476641757
2023-09-07,test,test,-0.0004725403894448,0.0068702888839866,-0.0181431482272571,0.9582856767760156,0.0002459828934947,0.0414683403304894,0,1.0,1.0,-0.0004725403894448,-0.0004725403894448,1.1494962188227222,1.045038304025378,1.0,1.0,-0.0004725403894448,0.9962419718496582
2023-09-08,test,test,0.0058474897555671,0.0068132521878286,-0.0181431482272571,0.9633649690976832,0.0002104768816806,0.0364245540206362,0,1.0,1.0,0.0058474897555671,0.0058474897555671,1.1562375769887545,1.0511670562468278,1.0,1.0,0.0058474897555671,1.0020845521403103
2023-09-11,test,test,0.0075108159199687,0.0068571074367749,-0.0181431482272571,0.9625455774706606,0.0002133425548273,0.037241079974512,0,1.0,1.0,0.0075108159199687,0.0075108159199687,1.164954559435782,1.0590919022824157,1.0,1.0,0.0075108159199687,1.009639360620237
2023-09-12,test,test,0.0021386512218029,0.0066688197455334,-0.0181431482272571,0.969754829833304,0.0001556832595171,0.0300894869071788,0,1.0,1.0,0.0021386512218029,0.0021386512218029,1.1674486569794122,1.061359354253453,1.0,1.0,0.0021386512218029,1.0118009376782253
2023-09-13,test,test,-0.0033158515775313,0.0065164760178769,-0.0181431482272571,0.9695729137463164,0.0001409882116538,0.0302860980420297,0,1.0,1.0,-0.0033158515775313,-0.0033158515775313,1.1635839813947644,1.0578458724755615,1.0,1.0,-0.0033158515775313,1.008451512110778
2023-09-14,test,test,0.0131662403592823,0.0070934889315466,-0.0181431482272571,0.9376532099202768,0.0003902187672197,0.0619565713125035,0,1.0,1.0,0.0131662403592823,0.0131662403592823,1.1790053054283753,1.07186581795256,1.0,1.0,0.0131662403592823,1.021816819462125
