date,ibex_close,ret_1d,ret_20d,ret_60d,vol_20d,vol_60d,ewma_vol,downside_vol_20d,downside_vol_60d,var_95_60d,cvar_95_60d,drawdown,skew_60d,sample_split_main,sample_split_robust,ret_risk_20d,ret_risk_60d
2000-04-13,11647.1884765625,0.0090646472903736,-0.051349515301137,0.05285261631268532,0.012625931876498258,0.014113243873465095,0.01383436529831218,0.007812321264988115,0.007172162486620746,-0.021358205014390754,-0.022619474299506833,-0.09125521262321523,0.24574689376830938,train,train,-4.066988148155489,3.7448949927135997
2000-04-14,11363.888671875,-0.0246241510199891,-0.0848163086373947,0.03534120262475042,0.013237056786697203,0.014458199984384015,0.014706706368933509,0.008383667565912589,0.007563037056087712,-0.02179116332102829,-0.023571879827403035,-0.11335902087639882,0.19794117577403536,train,train,-6.407489973347568,2.4443708527286714
2000-04-17,11217.2880859375,-0.0129845000735431,-0.0972024452963407,0.023661174835891023,0.01334696401603017,0.014562381695574675,0.014609100383606723,0.007648963504166739,0.007303627600306776,-0.02179116332102829,-0.023571879827403035,-0.12479719057419048,0.2210517487786054,train,train,-7.282738245161759,1.6248149053174012
2000-04-18,11261.48828125,0.0039326208469135,-0.08888399608545121,0.035981230796163624,0.013491352137221442,0.014523262746582772,0.014196767082006203,0.007520757573858271,0.00740450758343173,-0.02179116332102829,-0.023571879827403035,-0.12134857315273317,0.18309227044923607,train,train,-6.58822000800262,2.4774894886914973
2000-04-19,11339.7880859375,0.0069288226620821,-0.0708360253045591,0.027572797416013522,0.013624319026676927,0.014418836635303758,0.01386851898563238,0.00784201773285553,0.00740450758343173,-0.02179116332102829,-0.023571879827403035,-0.11523941303176755,0.20002406790205024,train,train,-5.199234190410508,1.9122761505254167
2000-04-20,11501.98828125,0.0142023036285973,-0.0484754207338033,0.026018104549828124,0.01413350008285696,0.01439225265819249,0.01388877227925806,0.008016755763571897,0.00740450758343173,-0.02179116332102829,-0.023571879827403035,-0.10258412010005802,0.20093289114544755,train,train,-3.429824208413945,1.8077854223201022
2000-04-25,11425.48828125,-0.0066732406144779,-0.0667187307674879,0.037107297162305826,0.013766760445646314,0.014224853241769086,0.013564514149703442,0.007963037646223121,0.007386762776081718,-0.02179116332102829,-0.023571879827403035,-0.10855285464695885,0.2022988340360752,train,train,-4.846363894462001,2.60862425303243
2000-04-26,11481.48828125,0.0048893498805741,-0.057579269134058794,0.05794618689472812,0.013885989346691087,0.014066997662796434,0.013205704297981792,0.007703014034254543,0.007479485366043899,-0.02179116332102829,-0.023571879827403035,-0.10418358491327973,0.16168339281983568,train,train,-4.14657304542578,4.119300243290776
2000-04-27,11272.98828125,-0.0183265771921188,-0.0799348559909801,0.027246151466947824,0.014196948091008944,0.014202706870450823,0.013567571423807285,0.007387212745892801,0.007450788957846342,-0.02179116332102829,-0.023571879827403035,-0.12045131240385265,0.21591603203008253,train,train,-5.630425319481415,1.9183773709809004
2000-04-28,11467.888671875,0.0171413937342253,-0.0527109369836606,0.024031077904792423,0.014871803674945925,0.014132235870060102,0.013808109842726833,0.007589249755020141,0.007450788957846342,-0.02179116332102829,-0.023571879827403035,-0.10524466279956635,0.21082354176474954,train,train,-3.544354009491203,1.7004441565897968
2000-05-02,11867.1884765625,0.0342264807124358,0.0028522366683286088,0.027603885991541625,0.016314270866044474,0.01426873730359842,0.01579592297083667,0.007757046745234706,0.007450788957846342,-0.02179116332102829,-0.023571879827403035,-0.07409022438376178,0.25835577318604197,train,train,0.17483077801932784,1.9345710418664883
2000-05-03,11667.888671875,-0.0169368103274546,-0.022633767269610694,0.007553448659642324,0.016615643339717334,0.014439308710763241,0.015866689768022173,0.007341026393496422,0.007378804238564392,-0.02179116332102829,-0.023571879827403035,-0.08964012803642685,0.29037084814658876,train,train,-1.3621962632953182,0.523117055736324
2000-05-04,11597.48828125,-0.0060519634512668,-0.007636256006952295,0.007851417616651025,0.015996310585972496,0.014437094784862332,0.01545458861438596,0.007526144139654113,0.007387101968922622,-0.02179116332102829,-0.023571879827403035,-0.09513295475065886,0.2896454472523197,train,train,-0.47737607780938496,0.5438363973950936
2000-05-05,11560.888671875,-0.0031608121692196,-0.002013370913293195,-0.023415602077743174,0.015889929661045774,0.013966833422272645,0.01500376934972205,0.00811516627724271,0.007433980343813357,-0.02179116332102829,-0.023571879827403035,-0.09798855413470642,0.29461880199218166,train,train,-0.1267073521558111,-1.676514738151223
2000-05-08,11303.98828125,-0.0224721263280551,-0.006226126093972394,-0.05469564083815897,0.01616878686633102,0.014199527809093877,0.015553330727529822,0.008514344982363913,0.00756262643085522,-0.02226254284071624,-0.023645417893135966,-0.11803260951556604,0.32365828720001744,train,train,-0.38507070106399466,-3.8519337807226206
2000-05-09,11071.689453125,-0.0207642581566995,-0.04729357436353669,-0.08222948674640007,0.016020057686652486,0.014390711057182074,0.015914175942366972,0.0083702387356036,0.007598961676852543,-0.02226254284071624,-0.023645417893135966,-0.13615718521013165,0.361227055471405,train,train,-2.9521475695396853,-5.714066971371871
2000-05-10,10832.2890625,-0.0218599487438469,-0.0847701750121533,-0.13778960066745877,0.015997886768312267,0.013874057886822425,0.016332078181118037,0.0082854561756301,0.0076628765248368,-0.02226254284071624,-0.023645417893135966,-0.15483584379921655,0.27087702926616863,train,train,-5.29883579249113,-9.931456376460075
2000-05-11,11036.2890625,0.0186574469089947,-0.0642536370149083,-0.12122124844202938,0.016796352957159283,0.014125429953420098,0.01648085527395408,0.007567869466447905,0.0076628765248368,-0.02226254284071624,-0.023645417893135966,-0.13891921834081433,0.2527045456766165,train,train,-3.8254517024495374,-8.581774065764197
2000-05-12,11102.587890625,0.0059893757445772,-0.03649732683403059,-0.09139189636608847,0.016322617369134408,0.013867024984693273,0.016045991164024196,0.007715101578407032,0.007509345114048343,-0.02187952691319737,-0.023115929826300164,-0.1337464064996544,0.22746979641631535,train,train,-2.235997206124918,-6.590591454689729
2000-05-15,11009.2890625,-0.008438847774452,-0.04726079444234979,-0.10556842392364077,0.01635601100018931,0.013861986079464296,0.015693892174836948,0.007612972011923391,0.007420331646986502,-0.02187952691319737,-0.023115929826300164,-0.1410258305338381,0.275924007382946,train,train,-2.8895061541474125,-7.615678108350872
2000-05-16,11220.6884765625,0.019019883089757,-0.0373055586429664,-0.09400736763273147,0.016865637507978384,0.014071067682322396,0.015913067387042807,0.007612972011923391,0.007420331646986502,-0.02187952691319737,-0.023115929826300164,-0.12453188300561013,0.2728417548452483,train,train,-2.2119269802471915,-6.680897978398167
2000-05-17,10905.2890625,-0.0285113531211039,-0.041192760744081194,-0.12586355874171068,0.01716151806590042,0.014477729015293286,0.0169353478338199,0.008185628778957342,0.007830011430673696,-0.02226254284071624,-0.02520254348971603,-0.1491401886106707,0.25064175413547196,train,train,-2.40029818958326,-8.693598188552707
2000-05-18,10889.5888671875,-0.0014407236488198,-0.0296489843193579,-0.11855816562726787,0.016967777278989123,0.01445156415294928,0.016423220967741264,0.009166242797538846,0.008036151886902598,-0.02226254284071624,-0.02520254348971603,-0.1503651598283806,0.22756677566506328,train,train,-1.7473699608299122,-8.203829313733662
2000-05-19,10544.8896484375,-0.0321658339369383,-0.06574743910320971,-0.13565216914237407,0.018234143857722533,0.014876366732748943,0.01776562152330907,0.010183646823057996,0.008716069722362118,-0.022579727562651794,-0.02843377935934377,-0.1772595145374376,0.13348414295197514,train,train,-3.6057321701651666,-9.11863572465906
2000-05-22,10326.2890625,-0.0209483693301743,-0.0936246310954661,-0.17590473601715445,0.018475986329931506,0.014794775183802044,0.01797248787114622,0.009863679352555244,0.008694672135103384,-0.022579727562651794,-0.02843377935934377,-0.1943153167499594,0.18689581594450333,train,train,-5.067368497875111,-11.889652517987736
2000-05-23,10380.0888671875,0.005196459364742,-0.1026304753593214,-0.17395179788357856,0.0180974045271213,0.014810730890424994,0.017471402131985656,0.009863679352555244,0.008694672135103384,-0.022579727562651794,-0.02843377935934377,-0.1901177121374784,0.18109938421635294,train,train,-5.671005209919266,-11.744984036948296
2000-05-24,10342.3896484375,-0.0036384895090604,-0.09959572425390391,-0.20463328205092238,0.018096520073290327,0.01427955141679362,0.016962582800521632,0.010134511122998653,0.00871363877806303,-0.022579727562651794,-0.02843377935934377,-0.19305910598511622,0.15160141729714063,train,train,-5.503584327293005,-14.33051193822946
2000-05-25,10560.5888671875,0.0208780910834622,-0.0836069830510158,-0.16595509438739678,0.01889116295112056,0.014490426857214538,0.017222634629638977,0.010134511122998653,0.008798718066461247,-0.022579727562651794,-0.02843377935934377,-0.176034619513745,0.10666556061117347,train,train,-4.425719224768876,-11.452740214120784
2000-05-26,10437.0888671875,-0.0117633412304662,-0.0770437470893632,-0.18720247065491907,0.0186884103025066,0.014445539949566504,0.016944750419676902,0.01015876767053071,0.008673521903678701,-0.022579727562651794,-0.02843377935934377,-0.18567041972998366,0.1688284649994454,train,train,-4.122541502581931,-12.959188186007324
2000-05-29,10558.8896484375,0.0116024263904139,-0.0825827144331746,-0.1718507388337105,0.018399739048744573,0.014569628842331902,0.01667255441336841,0.01015876767053071,0.008662104472431221,-0.022579727562651794,-0.02843377935934377,-0.17616719710401774,0.12813760224212883,train,train,-4.488254654829427,-11.795134982052529
2000-05-30,10648.4892578125,0.0084499025451943,-0.1083592926004161,-0.17693855544593806,0.016361564133109092,0.014487122123903018,0.016296615526179767,0.01015876767053071,0.008662104472431221,-0.022579727562651794,-0.02843377935934377,-0.16917639600773826,0.13141147804022676,train,train,-6.622795456403912,-12.213506170007252
2000-05-31,10688.4892578125,0.0037493637470546,-0.0876731185259069,-0.1759706496123984,0.01624852228136907,0.01449414844342039,0.01582682408640785,0.010597156231858874,0.008662104472431221,-0.022579727562651794,-0.02843377935934377,-0.16605548905511036,0.1284133914060124,train,train,-5.395759504015631,-12.140806360533734
2000-06-01,10875.4892578125,0.0173441730731293,-0.0642769820015108,-0.16424423940294228,0.016949183170897004,0.014689147811750574,0.015921943329814156,0.010704957127631334,0.008662104472431221,-0.022579727562651794,-0.02843377935934377,-0.151465249051575,0.12473489811786628,train,train,-3.792335085025166,-11.1813320628141
2000-06-02,11141.48828125,0.0241642583466343,-0.03695191148565691,-0.1283391651004541,0.01802110805280192,0.015043239662351866,0.016532769444969522,0.010364318843117948,0.008789856299165639,-0.022579727562651794,-0.02843377935934377,-0.13071129401061687,0.09664359370112643,train,train,-2.050479436524528,-8.531351489509508
2000-06-05,11004.189453125,-0.0123997638686867,-0.02687954902628851,-0.1408257328986226,0.01754895518885588,0.015098195738773563,0.016314342347432766,0.010284185698234175,0.008660157692535754,-0.022579727562651794,-0.02843377935934377,-0.1414237156926912,0.13281230847417386,train,train,-1.531689421792919,-9.327321975099919
2000-06-06,10782.4892578125,-0.0203526063867867,-0.026467897256375706,-0.15284745741195863,0.01752520430793214,0.015257873423758768,0.016584390717165706,0.010264660703560552,0.008709838122096837,-0.022579727562651794,-0.02843377935934377,-0.1587213577164348,0.14168548924655136,train,train,-1.5102761024244369,-10.017612098810082
2000-06-07,10688.8896484375,-0.0087186018829815,-0.013326550395510305,-0.15761819383796,0.016951676250536896,0.015277712764068425,0.016220367926149858,0.010293863675956597,0.008595869541804019,-0.022579727562651794,-0.02843377935934377,-0.16602424950797712,0.1561441039657303,train,train,-0.7861494166447536,-10.316871135885041
2000-06-08,10799.5888671875,0.0103032141574853,-0.021680783147019704,-0.13493210298583322,0.01654858898826687,0.015312859461145632,0.015927450795359285,0.010293863675956597,0.008723179631384637,-0.022579727562651794,-0.02843377935934377,-0.15738720047179333,0.09351661852864508,train,train,-1.3101288068965646,-8.81168558545226
2000-06-09,10873.189453125,0.0067920104927062,-0.020878148398890704,-0.1438816075003932,0.016567607744501354,0.015177640183135362,0.01553159849790927,0.010293863675956597,0.008723179631384637,-0.022579727562651794,-0.02843377935934377,-0.15164468596254754,0.10104465055243911,train,train,-1.2601788212797338,-9.479840460328429
2000-06-12,10791.2890625,-0.0075608356533465,-0.020000136277785206,-0.1291909310228834,0.016548133249189856,0.014968997176934338,0.015171904723298817,0.010358052059633234,0.008637948967511855,-0.022579727562651794,-0.02843377935934377,-0.1580347734256602,0.09475014912965136,train,train,-1.2086037728010408,-8.630566864021668
2000-06-13,10805.9892578125,0.0013613009347386,-0.037658718432803606,-0.12631379237690699,0.015881405997960812,0.014975680358992353,0.014713486322791779,0.010358052059633234,0.008525177533594358,-0.022579727562651794,-0.02843377935934377,-0.1568878248817659,0.08491130712700208,train,train,-2.37124587317011,-8.434594579274666
2000-06-14,10880.689453125,0.0068890669468122,-0.002258298364887502,-0.1282673677463634,0.014685076595494817,0.014953581846787793,0.014364714880170142,0.009715879042991543,0.008525177533594358,-0.022579727562651794,-0.02843377935934377,-0.15105951590892985,0.08898050016564304,train,train,-0.1537818580789914,-8.577701921892162
2000-06-15,10875.9892578125,-0.0004320692002735,-0.0012496439163412019,-0.1281010735320398,0.014682008201835189,0.014953887415349644,0.013927509921048202,0.00987329190713057,0.008533012588698284,-0.022579727562651794,-0.02843377935934377,-0.15142623771466712,0.08840674179745513,train,train,-0.08511396391843737,-8.566406177469847
2000-06-16,10723.7890625,-0.0140929885591098,0.0168232014614873,-0.1378082337271736,0.013069781258448336,0.015030963867887201,0.013937494044356551,0.006904383695352391,0.008379488738409985,-0.022579727562651794,-0.02843377935934377,-0.16330130390821973,0.11168946924572656,train,train,1.2871830927248873,-9.168289867397862
2000-06-19,10595.5888671875,-0.0120267806132202,0.025744790178441404,-0.1387158662215838,0.012423206276030553,0.015040446921581236,0.013830297283044845,0.005877954630293766,0.00837235391942471,-0.022579727562651794,-0.02843377935934377,-0.17330382593019567,0.11339131333065564,train,train,2.0723144739304247,-9.222855340990114
2000-06-20,10563.3896484375,-0.0030435536934753,0.017504777120224097,-0.1336011189729006,0.012423373362717526,0.015021231749535553,0.013429679397001917,0.005975297388538233,0.008523998970702398,-0.022579727562651794,-0.02843377935934377,-0.17581609507184714,0.09724641753599739,train,train,1.409019644596357,-8.894152037633763
2000-06-21,10351.3896484375,-0.0202734399593147,0.0008698266699697955,-0.165444628351422,0.013269515323588698,0.015087901513929747,0.013935410056791248,0.006485929738773332,0.008472945949354346,-0.022579727562651794,-0.02843377935934377,-0.19235690192077504,0.16176354668575596,train,train,0.06555074912371055,-10.965383635270749
2000-06-22,10490.4892578125,0.0133482854740662,-0.006659978939426206,-0.14784623112450082,0.012743672946731939,0.015228789145776299,0.013900881905465333,0.006485929738773332,0.008434255197586784,-0.022579727562651794,-0.02843377935934377,-0.1815039784706185,0.11829212081253428,train,train,-0.5226106293895536,-9.708337919006906
2000-06-23,10533.0888671875,0.0040525611219657,0.009155923413005695,-0.14782267966733761,0.012485140804659718,0.015228959645927851,0.013513912896846272,0.0068744623562259225,0.008434255197586784,-0.022579727562651794,-0.02843377935934377,-0.17818024304367674,0.11822299836688585,train,train,0.7333456271144745,-9.706682735013004
2000-06-26,10488.8896484375,-0.0042050546142896,-0.006651557591697805,-0.14194520900853302,0.012240445574219242,0.01519799368343002,0.013142649669495287,0.006827111771812238,0.008580875483622533,-0.022579727562651794,-0.02843377935934377,-0.18162878427111662,0.10112624077339932,train,train,-0.5434081260658744,-9.339733386209538
2000-06-27,10528.189453125,0.0037398013588732,-0.011361658778018906,-0.11686871471010642,0.012107163401200419,0.015011104621072118,0.012775157641579587,0.006827111771812238,0.008610465596048045,-0.022579727562651794,-0.02843377935934377,-0.17856250842896315,0.05509250313574477,train,train,-0.9384245013900121,-7.785483990701775
2000-06-28,10583.189453125,0.0052104720091649,-0.009900550515908603,-0.1202074363114262,0.012138952777987587,0.014977684289643679,0.012451558726307087,0.006827111771812238,0.008610465596048045,-0.022579727562651794,-0.02843377935934377,-0.17427126136909987,0.06287047337268042,train,train,-0.8156016995026099,-8.025769136724536
2000-06-29,10366.3896484375,-0.0206980334534993,-0.0479427570425372,-0.11985599505100031,0.01217696966238331,0.014970176518000644,0.013093637812400506,0.007194271802811562,0.008600892052058861,-0.022579727562651794,-0.02843377935934377,-0.19118656181353955,0.06371299193804342,train,train,-3.9371665013373867,-8.006318088960503
2000-06-30,10581.2890625,0.0205184504197189,-0.051588564969452605,-0.09055384736840272,0.011779207897278064,0.015220902251214419,0.013653466905887772,0.007194271802811562,0.008697279255586313,-0.022579727562651794,-0.02843377935934377,-0.1744195349269566,0.019317635908473303,train,train,-4.3796293791005825,-5.949308777748557
2000-07-03,10676.689453125,0.0089755506162249,-0.030213250484541,-0.06331892560480192,0.011810963632111565,0.015118670209237312,0.013418858355651092,0.007572858286977298,0.008805029860447927,-0.022579727562651794,-0.02843377935934377,-0.16697614136733208,-0.04380029145892938,train,train,-2.558068200497835,-4.188127972135729
2000-07-04,10848.8896484375,0.0159999290198793,0.006139284922124996,-0.06762218669778741,0.011553092551671387,0.015025551184129269,0.01358755598749665,0.007261537434107148,0.008805029860447927,-0.022579727562651794,-0.02843377935934377,-0.15354062169746552,-0.054524658790715615,train,train,0.5313975366047617,-4.500479607644165
2000-07-05,10757.5888671875,-0.0084512915520295,0.006406595253076996,-0.09169013015458662,0.01154225105878536,0.014891644396139232,0.013335285403185003,0.0072685146145139825,0.00870640675129861,-0.022579727562651794,-0.02843377935934377,-0.1606641527720526,0.0005996710228616294,train,train,0.5550559609601136,-6.1571528110326055
2000-07-06,10739.5888671875,-0.0016746388227362,-0.005571257727144504,-0.0915056778890725,0.011305322689805374,0.014891593962172657,0.012935544499112975,0.007351063703779521,0.008714644301283455,-0.022579727562651794,-0.02843377935934377,-0.16206856090073518,-4.081964744378056e-05,train,train,-0.4927995316903613,-6.144787329114229
2000-07-07,10896.689453125,0.0145222153806584,0.0021589471608076966,-0.05521652807211361,0.011685524845344464,0.014792147699359414,0.013036191820196339,0.007351063703779521,0.008722939550795556,-0.022579727562651794,-0.02843377935934377,-0.14981115312787874,-0.05969142164833115,train,train,0.1847539746293745,-3.7328269832314347
2000-07-10,10828.8896484375,-0.0062414929859865,0.0034782898281676966,-0.06378264089196731,0.011643603289868775,0.014801633796041734,0.012731187431823625,0.007396366288903157,0.008665782525203147,-0.022579727562651794,-0.02843377935934377,-0.15510107517377947,-0.03064099456575623,train,train,0.2987296751336585,-4.309162202690362
2000-07-11,10874.7890625,0.0042296500148144,0.006346638908243497,-0.0686176381675265,0.011676616729291813,0.014758660931998008,0.012386748636088471,0.007396366288903157,0.008665782525203147,-0.022579727562651794,-0.02843377935934377,-0.15151988016204943,-0.01882137460239719,train,train,0.5435340608827554,-4.649313273317211
2000-07-12,10878.689453125,0.0003585992616302,-0.0001838287769385031,-0.04363488788590721,0.011574031363963426,0.014433826601631427,0.012009719600100898,0.007396366288903157,0.008533184499326277,-0.02189055762305731,-0.027716437795365766,-0.15121556125656122,-0.034169820389377374,train,train,-0.01588286493769726,-3.023099077619184
2000-07-13,10848.189453125,-0.0028075841142542,-0.002559343690919203,-0.033457971926618306,0.011590776416197922,0.014346881243749889,0.011664146548041206,0.007119512095062683,0.00871539545554831,-0.02189055762305731,-0.027716437795365766,-0.15359525280794006,-0.06060640089934734,train,train,-0.2208086498280272,-2.3320728288034043
2000-07-14,11002.5888671875,0.014132401287752,0.025666046155942597,-0.02325819148577981,0.011519042622976022,0.014460963164808827,0.011826777320217623,0.007341723580515052,0.00871539545554831,-0.02189055762305731,-0.027716437795365766,-0.14154859768720685,-0.07781253618783605,train,train,2.228140566538819,-1.608343180237074
2000-07-17,10949.189453125,-0.0048651656929923,0.032827661076170495,-0.03505217984085421,0.011190125889484986,0.01443996764710354,0.011528247581844746,0.0073393834934796605,0.008669701938718839,-0.02189055762305731,-0.027716437795365766,-0.14571496275255458,-0.03870706391188153,train,train,2.9336275034240344,-2.4274417157634836
2000-07-18,10791.4892578125,-0.0145076391910825,0.021363575578563297,-0.063762122660534,0.011723638862421316,0.014417345303415928,0.011728374075878066,0.007360787860171818,0.008540533286491429,-0.02189055762305731,-0.027716437795365766,-0.1580191536520935,0.02944174379456652,train,train,1.822264898234081,-4.422598010843697
2000-07-19,10850.689453125,0.0054708302484889,0.0471078457863669,-0.05161805179756721,0.010618282972804177,0.01442248821780276,0.011449771699574266,0.006525202974231259,0.008624293354993425,-0.02189055762305731,-0.027716437795365766,-0.15340019612340083,-0.011483348791326599,train,train,4.436484307963984,-3.5789976748846417
2000-07-20,10986.0888671875,0.0124012019837459,0.0461607622960466,-0.044106199694395415,0.010568673859967424,0.014505609859219617,0.011509075735806472,0.006525202974231259,0.008624293354993425,-0.02189055762305731,-0.027716437795365766,-0.14283597180516583,-0.025767389873445765,train,train,4.367696733541637,-3.04063049554321
2000-07-21,10879.5888671875,-0.0097413712467071,0.032366829927373796,-0.03552099374898371,0.010893918518189157,0.014370859642881767,0.011410738523905796,0.006133514834972628,0.00855927348266846,-0.02189055762305731,-0.027716437795365766,-0.15114538656653753,-0.029555028195663982,train,train,2.9710916116484754,-2.4717375739299015
2000-07-24,10831.4892578125,-0.0044308889491455,0.0321409955925179,-0.057093276432354505,0.010900387365405424,0.014188370655589113,0.011116232412740863,0.00611587560805146,0.008524176622098423,-0.02189055762305731,-0.027716437795365766,-0.1548982466994656,0.013368657917344016,train,train,2.9486104039314998,-4.023948754810983
2000-07-25,10714.5888671875,-0.0108513054707882,0.0175498887628565,-0.10217106261557851,0.011233332485633345,0.01346931601943552,0.01110051510048285,0.005828684607263822,0.008391256533978913,-0.02189055762305731,-0.027716437795365766,-0.1640191277461276,-0.1304033457322066,train,train,1.5623047555390703,-7.585467774915297
2000-07-26,10743.7890625,0.0027215676256452,0.015060984379336801,-0.0825126846624787,0.011196530465802653,0.013330853132529455,0.010782975711126429,0.005828684607263822,0.008471495354399564,-0.02189055762305731,-0.027716437795365766,-0.16174085043190578,-0.18399289510308608,train,train,1.3451474477149217,-6.189602709006995
2000-07-27,10725.9892578125,-0.0016581269261517,0.0341008909066844,-0.07811884813736361,0.010024765427140394,0.01331678775936001,0.010462369443378097,0.004278465636162638,0.008597624656568426,-0.02189055762305731,-0.027716437795365766,-0.1631296387870217,-0.2008836332434329,train,train,3.4016647226838725,-5.866193075162288
2000-07-28,10559.9892578125,-0.0155974380260548,-0.0020149975390892968,-0.09055547399419882,0.00970522460528649,0.013442407190171887,0.01083929463969612,0.004894974037688895,0.008494519918959487,-0.02189055762305731,-0.027716437795365766,-0.1760814026404275,-0.16848798632626893,train,train,-0.2076198770290918,-6.7365519220699115
2000-07-31,10531.5888671875,-0.0026930566903335,-0.013683604845647696,-0.07077640435647721,0.009478977605013433,0.013159155919619588,0.010529769373030793,0.004856763581541218,0.008409835820705834,-0.020993948300857927,-0.0275123786006297,-0.17829727705440024,-0.18649550697806283,train,train,-1.4435739186059935,-5.37849120329621
2000-08-01,10548.9892578125,0.0016508460511458,-0.028032687814381195,-0.048361300148631915,0.00865711556773006,0.012909540966562503,0.010216995547974918,0.004856763581541218,0.008360828985270045,-0.020993948300857927,-0.0275123786006297,-0.17693965205240014,-0.22595545809302445,train,train,-3.2381094597922186,-3.746167293933562
2000-08-02,10644.4892578125,0.0090122672700662,-0.010569128992285497,-0.01748908413471881,0.008788360234092832,0.012669170298533068,0.010148745529696038,0.005069946246817347,0.008245487356079812,-0.02071055024733305,-0.027208518796072168,-0.1694884867030011,-0.2765445140745966,train,train,-1.2026281024854328,-1.3804443166056288
2000-08-03,10452.9892578125,-0.0181543267713328,-0.027048816940882098,-0.054300857815046316,0.009633408975514453,0.012627249717934887,0.010797777016967597,0.005781009646707736,0.008223407839577325,-0.02071055024733305,-0.027208518796072168,-0.18442982873870706,-0.23728516021184592,train,train,-2.807813621287433,-4.300291752203258
2000-08-04,10583.3896484375,0.0123977668840993,-0.029173265437441198,-0.047892466675524215,0.009459294063824107,0.012713362519153708,0.010900401213735787,0.005781009646707736,0.008223407839577325,-0.02071055024733305,-0.027208518796072168,-0.1742556415955332,-0.2412782884974269,train,train,-3.0840848419133855,-3.7670967537793674
