date,sample_split_robust,ret_1d,regime,regime_t_plus_1,regime_pred,proba_0,proba_1,proba_2,target_exposure_ml_hard,target_exposure_ml_proba,strategy_exposure_ml_hard,strategy_exposure_ml_proba,benchmark_return,ml_hard_return,ml_proba_return,benchmark_cum,ml_hard_cum,ml_proba_cum,benchmark_drawdown,ml_hard_drawdown,ml_proba_drawdown
2021-06-17,test,-0.0006848321003887,0,0,0,0.98031425,0.019391138,0.00029454628,1.0,0.9920771082017273,1.0,0.9930485742183921,-0.0006848321003887,-0.0006848321003887,-0.0006800715408699853,0.9488917992915772,1.0230575938696298,0.9847419662795673,-0.08803396139655506,-0.016754300289019364,-0.04943684671545967
2021-06-18,test,-0.0181390078782816,0,0,0,0.7534372,0.24575578,0.00080699567,1.0,0.9013782004419374,1.0,0.9920771082017273,-0.0181390078782816,-0.0181390078782816,-0.017995294481533957,0.9318350077777715,1.004667636133376,0.9671797372790889,-0.10442699440594927,-0.034428619868277055,-0.06638951893727152
2021-06-21,test,0.0023338398038948,0,0,0,0.9381878,0.06142656,0.00038565492,1.0,0.9752370687424379,1.0,0.9013782004419374,0.0023338398038948,0.0023338398038948,0.002103672322554459,0.9340123011482774,1.007015107698038,0.9692165081214292,-0.10233442957246641,-0.03217249925983945,-0.0644234411415544
2021-06-22,test,0.0001767036044364,0,0,0,0.94770455,0.05194119,0.00035423954,1.0,0.979043675455572,1.0,0.9752370687424379,0.0001767036044364,0.0001767036044364,0.00017232790522677798,0.9341773590712137,1.0071930666198188,0.9693835455641779,-0.10217579481533956,-0.03200146554129357,-0.06426220130032412
2021-06-23,test,-0.0110178262327282,0,0,0,0.9139719,0.0854743,0.0005538217,1.0,0.9655321785427973,1.0,0.979043675455572,-0.0110178262327282,-0.0110178262327282,-0.010786933090421036,0.9239412486500833,0.9961568973686524,0.958983065607914,-0.11201357092262065,-0.042608166495878064,-0.07430169729159397
2021-06-24,test,0.0133126743066972,0,0,0,0.9310433,0.06844066,0.0005160384,1.0,0.9723566556373118,1.0,0.9655321785427973,0.0133126743066972,0.0133126743066972,0.012853815425576072,0.9363236159092017,1.0095070758231204,0.9713892193223047,-0.10011305873960707,-0.02977750511924926,-0.06232614125894287
2021-06-25,test,0.0023006533392593,0,1,0,0.9531781,0.046462234,0.00035962925,1.0,0.9812280676095723,1.0,0.9723566556373118,0.0023006533392593,0.0023006533392593,0.0022370555867429866,0.9384802518473497,1.011832275361552,0.9735647034344825,-0.09804034746241919,-0.027542789829677616,-0.06022616470832931
2021-06-28,test,-0.0201353710254029,1,0,1,0.24388681,0.7542314,0.0018818291,0.6007078845462255,0.6976907610678946,1.0,0.9812280676095723,-0.0201353710254029,-0.0201353710254029,-0.01975739120185786,0.919772578800291,0.9916624024753996,0.9545183771523091,-0.11602001858293243,-0.046927759842962824,-0.07861142357738116
2021-06-29,test,0.0001569835413155,0,1,0,0.8376696,0.16100751,0.0013228583,1.0,0.9349020897059701,0.6007078845462255,0.6976907610678946,0.0001569835413155,9.430125101220899e-05,0.00010952596641554447,0.9199169792908696,0.9917559218899644,0.9546229274254084,-0.11588123738210043,-0.04683787970057263,-0.07851050207644272
2021-06-30,test,-0.0105884871588313,1,1,1,0.42162734,0.57583344,0.0025391737,0.6007078845462255,0.7685216473076955,1.0,0.9349020897059701,-0.0105884871588313,-0.0105884871588313,-0.009899198771616212,0.910227837371387,0.9813101272226168,0.9452195450799328,-0.12519333005733901,-0.056877180271995065,-0.08758750811450755
