date,sample_split_main,sample_split_robust,ret_1d,ewma_vol,cvar_95_60d,p_regime_0,p_regime_1,p_regime_2,regime,target_exposure,strategy_exposure,benchmark_return,strategy_return,benchmark_cum,strategy_cum,target_exposure_alt,strategy_exposure_alt,strategy_return_alt,strategy_cum_alt
2025-09-29,test,test,-0.0022239497419223,0.0077815549017157,-0.0166644358853248,0.9470481255186164,0.0524893992365185,0.000462475244865,0,1.0,1.0,-0.0022239497419223,-0.0022239497419223,1.5804337436033575,1.3958833047617287,1.0,1.0,-0.0022239497419223,1.3497882363641762
2025-09-30,test,test,0.0103082105397552,0.0079558150530933,-0.0166644358853248,0.9379155403983296,0.0614879457744567,0.0005965138272137,0,1.0,1.0,0.0103082105397552,0.0103082105397552,1.5968094444571341,1.410346781967323,1.0,1.0,0.0103082105397552,1.3637740984505238
2025-10-01,test,test,0.0041142907406553,0.0077790061619337,-0.0166644358853248,0.9549097139363716,0.0447023575621927,0.0003879285014355,0,1.0,1.0,0.0041142907406553,0.0041142907406553,1.6033927162296395,1.4161613118045546,1.0,1.0,0.0041142907406553,1.369396620009103
2025-10-02,test,test,-0.0027452641294821,0.0075719448732671,-0.0166644358853248,0.9621822702953904,0.0375253817447506,0.000292347959859,0,1.0,1.0,-0.0027452641294821,-0.0027452641294821,1.5989970161598377,1.4122789065060024,1.0,1.0,-0.0027452641294821,1.365642420082141
2025-10-03,test,test,0.0057204593789291,0.0074738014118872,-0.0166644358853248,0.9663791326520762,0.0333658747893978,0.0002549925585257,0,1.0,1.0,0.0057204593789291,0.0057204593789291,1.60817022611019,1.4203809422114515,1.0,1.0,0.0057204593789291,1.3734769091461712
2025-10-06,test,test,-0.0018238780104708,0.007259878576911,-0.0166644358853248,0.970360285198312,0.029432313851444,0.0002074009502442,0,1.0,1.0,-0.0018238780104708,-0.0018238780104708,1.6052397929863096,1.4177927016794447,1.0,1.0,-0.0018238780104708,1.3709741378822222
2025-10-07,test,test,-0.0019109825512586,0.0070542609813555,-0.0166644358853248,0.9725294072396572,0.0272870624750038,0.0001835302853393,0,1.0,1.0,-0.0019109825512586,-0.0019109825512586,1.6021751369360855,1.4150859117031744,1.0,1.0,-0.0019109825512586,1.3683567319315852
2025-10-08,test,test,0.009697134220681,0.0072400902507582,-0.0166644358853248,0.962440446638851,0.0372688089186481,0.0002907444425005,0,1.0,1.0,0.009697134220681,0.009697134220681,1.6177872181683643,1.428874938692079,1.0,1.0,0.009697134220681,1.3816904155977199
2025-10-09,test,test,-0.0059815104670995,0.0071708075191612,-0.0166644358853248,0.9578393839480336,0.0418386260937031,0.0003219899582635,0,1.0,1.0,-0.0059815104670995,-0.0059815104670995,1.6081392903456349,1.420353618878577,1.0,1.0,-0.0059815104670995,1.3734504880885035
2025-10-10,test,test,-0.006973323346297,0.0071591120928344,-0.0166644358853248,0.949708335166868,0.0498933016617351,0.0003983631713968,0,1.0,1.0,-0.006973323346297,-0.006973323346297,1.5969642240478732,1.4104834876327803,1.0,1.0,-0.006973323346297,1.363906289800939
2025-10-13,test,test,0.0041975302019604,0.007016756258278,-0.0166644358853248,0.9615097837557224,0.0381926031636709,0.0002976130806061,0,1.0,1.0,0.0041975302019604,0.0041975302019604,1.6036816179787599,1.4164164779131914,1.0,1.0,0.0041975302019604,1.3696433599841296
2025-10-14,test,test,0.0028784896031755,0.0068394384585676,-0.0166644358853248,0.969285877814714,0.0304912837914934,0.0002228383937928,0,1.0,1.0,0.0028784896031755,0.0028784896031755,1.6083044490365341,1.4204994916557154,1.0,1.0,0.0028784896031755,1.3735915438328594
2025-10-15,test,test,-0.0010335232723459,0.0066359124123281,-0.0166644358853248,0.9728120162694314,0.0270040666670577,0.0001839170635111,0,1.0,1.0,-0.0010335232723459,-0.0010335232723459,1.6066430876351583,1.4190321307791571,1.0,1.0,-0.0010335232723459,1.3721726383678232
2025-10-16,test,test,0.0048372569388086,0.0065419535930002,-0.0166644358853248,0.973885441005294,0.0259377733985521,0.0001767855961538,0,1.0,1.0,0.0048372569388086,0.0048372569388086,1.6144336603690201,1.4259129826071721,1.0,1.0,0.0048372569388086,1.3788262696720566
2025-10-17,test,test,-0.0028610983261224,0.0063812600967281,-0.0166644358853248,0.9733394314012972,0.02648622725992,0.0001743413387824,0,1.0,1.0,-0.0028610983261224,-0.0028610983261224,1.609821208411406,1.4218391359763292,1.0,1.0,-0.0028610983261224,1.3748869502172674
2025-10-20,test,test,0.0144580652051586,0.0071287720236634,-0.0166644358853248,0.930965817916715,0.0683743287421688,0.0006598533411164,0,1.0,1.0,0.0144580652051586,0.0144580652051586,1.6332651772422628,1.4425455052378047,1.0,1.0,0.0144580652051586,1.394909550639244
2025-10-21,test,test,-0.0038739989357824,0.0069764388621065,-0.0166644358853248,0.9440660951799092,0.0554490637864474,0.0004848410336437,0,1.0,1.0,-0.0038739989357824,-0.0038739989357824,1.62695014978652,1.4369678962869321,1.0,1.0,-0.0038739989357824,1.389516126329887
2025-10-22,test,test,0.0009192138744261,0.0067676550217726,-0.0166644358853248,0.960162192303462,0.0395241527392541,0.0003136549572839,0,1.0,1.0,0.0009192138744261,0.0009192138744261,1.6284463524969968,1.438289384386352,1.0,1.0,0.0009192138744261,1.3907939760505676
2025-10-23,test,test,0.0006714799233148,0.0065635461711902,-0.0166644358853248,0.968841755104308,0.0309328989830558,0.000225345912636,0,1.0,1.0,0.0006714799233148,0.0006714799233148,1.62954018873233,1.4392554911562339,1.0,1.0,0.0006714799233148,1.3917281798974148
2025-10-24,test,test,0.0043786296692108,0.0064533459466908,-0.0142619571799551,0.972130507402262,0.0276741407010984,0.0001953518966393,0,1.0,1.0,0.0043786296692108,0.0043786296692108,1.6366909856708782,1.4455712751001422,1.0,1.0,0.0043786296692108,1.3978354030741833
2025-10-27,test,test,0.0087064450804144,0.0066102242495627,-0.0142619571799551,0.965607647165466,0.0341308052896838,0.0002615475448505,0,1.0,1.0,0.0087064450804144,0.0087064450804144,1.651002958648135,1.4582120100996396,1.0,1.0,0.0087064450804144,1.410058713821661
2025-10-28,test,test,0.0054102580396353,0.0065444338391539,-0.0142619571799551,0.9689409711535316,0.0308296860819679,0.0002293427645004,0,1.0,1.0,0.0054102580396353,0.0054102580396353,1.659959517478638,1.4661226934738822,1.0,1.0,0.0054102580396353,1.4177081694199405
2025-10-29,test,test,0.0039147250046321,0.0064171131928829,-0.0142619571799551,0.9726261394362408,0.0271821367792668,0.0001917237844922,0,1.0,1.0,0.0039147250046321,0.0039147250046321,1.6664705386218726,1.4718734095336838,1.0,1.0,0.0039147250046321,1.4232689844692439
2025-10-30,test,test,-0.0068219240838047,0.0064421192257492,-0.0142619571799551,0.9624791339944369,0.0372515544641245,0.0002693115414384,0,1.0,1.0,-0.0068219240838047,-0.0068219240838047,1.655140692733372,1.4618665726224298,1.0,1.0,-0.0068219240838047,1.413592594831264
2025-10-31,test,test,-0.000480168341567,0.0062469736520827,-0.0142619571799551,0.9694945969361012,0.0302939666435416,0.0002114364203569,0,1.0,1.0,-0.000480168341567,-0.000480168341567,1.6543461373473194,1.4611647990728656,1.0,1.0,-0.000480168341567,1.4129139953533838
2025-11-03,test,test,0.0002744275392405,0.006057038686494,-0.0142619571799551,0.9737318912938484,0.0260936522006338,0.0001744565055176,0,1.0,1.0,0.0002744275392405,0.0002744275392405,1.6548001977873383,1.4615658379586405,1.0,1.0,0.0002744275392405,1.4133017910727657
2025-11-04,test,test,-3.738982257989776e-05,0.0058725240289533,-0.0142619571799551,0.9758828342736784,0.0239627704685181,0.0001543952578036,0,1.0,1.0,-3.738982257989776e-05,-3.738982257989776e-05,1.6547383262582278,1.4615111912928913,1.0,1.0,-3.738982257989776e-05,1.4132489489574305
2025-11-05,test,test,0.0038587497307631,0.0057715459914546,-0.0142619571799551,0.9765030283322234,0.0233459439733359,0.0001510276944406,0,1.0,1.0,0.0038587497307631,0.0038587497307631,1.661135882675439,1.4671616921317912,1.0,1.0,0.0038587497307631,1.4187128581079271
2025-11-06,test,test,0.0012167474674647,0.0056036530056349,-0.0142619571799551,0.9776817018062144,0.0221788953329389,0.0001394028608468,0,1.0,1.0,0.0012167474674647,0.0012167474674647,1.6631582956872433,1.4689479438933322,1.0,1.0,0.0012167474674647,1.4204401239951887
2025-11-07,test,test,-0.0135294796724229,0.006363935936156,-0.0148565244609316,0.9127920057134218,0.086444462426227,0.000763531860351,0,1.0,1.0,-0.0135294796724229,-0.0135294796724229,1.64080816309172,1.4492076814017387,1.0,1.0,-0.0135294796724229,1.4013517274200595
2025-11-10,test,test,0.0175232312076315,0.007516216979365,-0.0148565244609316,0.7532986366334528,0.2430106429931836,0.0036907203733634,0,1.0,1.0,0.0175232312076315,0.0175232312076315,1.6698138180890194,1.474826287507994,1.0,1.0,0.0175232312076315,1.4261243520630438
2025-11-11,test,test,0.0126678109323538,0.0079203732645067,-0.0148565244609316,0.7069070427443995,0.2883794003047993,0.004713556950801,0,1.0,1.0,0.0126678109323538,0.0126678109323538,1.6911012517496904,1.493627944564749,1.0,1.0,0.0126678109323538,1.4443051379731477
