date,ibex_close,ret_1d
2002-03-12,8225.8916015625,-0.011122117262607074
2002-03-13,8198.9912109375,-0.0032755685363547084
2002-03-14,8253.291015625,0.006600908141756282
2002-03-15,8318.791015625,0.007904901864906238
2002-03-18,8394.69140625,0.009082596969670786
2002-03-19,8471.291015625,0.009083388578417593
2002-03-20,8390.0908203125,-0.009631573951407171
2002-03-21,8334.3916015625,-0.006660824924425996
2002-03-22,8345.9912109375,0.0013908087572324138
2002-03-25,8167.19189453125,-0.02165618865138716
2002-03-26,8123.19189453125,-0.005401973037324834
2002-03-27,8157.99169921875,0.0042748559995708065
2002-03-28,8249.69140625,0.011177770951106456
2002-04-02,8202.0908203125,-0.005786694488253565
2002-04-03,8236.0908203125,0.0041367164846456235
2002-04-04,8164.69189453125,-0.008706825531161628
2002-04-05,8170.091796875,0.0006611538472093538
2002-04-08,7976.091796875,-0.024031602926310135
2002-04-09,8038.49169921875,0.007792924262118104
2002-04-10,8098.19189453125,0.0073993478708661905
2002-04-11,7971.091796875,-0.015819342127437765
2002-04-12,8027.29150390625,0.007025702178137314
2002-04-15,8116.8916015625,0.011100099280894385
2002-04-16,8353.4912109375,0.028732287379153194
2002-04-17,8393.791015625,0.004812707151897658
2002-04-18,8348.0908203125,-0.005459399279997176
2002-04-19,8420.3916015625,0.008623467226132905
2002-04-22,8363.4912109375,-0.0067803867857861595
2002-04-23,8356.8916015625,-0.0007894089258276318
2002-04-24,8324.9912109375,-0.003824559837537079
2002-04-25,8171.091796875,-0.018659445310718017
2002-04-26,8181.99169921875,0.001333070177317552
2002-04-29,8146.29150390625,-0.004372811489742509
2002-04-30,8154.3916015625,0.0009938354448770928
2002-05-02,8047.99169921875,-0.013134046996790544
2002-05-03,8018.99169921875,-0.0036098912624952517
2002-05-06,7945.89208984375,-0.009157613822447317
2002-05-07,7910.6923828125,-0.0044397663206629835
2002-05-08,8087.8916015625,0.022152768707788872
2002-05-09,8041.3916015625,-0.0057659262649444884
2002-05-10,7897.09228515625,-0.01810752643461863
2002-05-13,7998.091796875,0.01270836128723488
2002-05-14,8103.591796875,0.013104407267063073
2002-05-15,8162.091796875,0.007193088676250689
2002-05-16,8088.091796875,-0.009107652365064021
2002-05-17,8090.591796875,0.00030904863246895137
2002-05-20,7999.99169921875,-0.011261375966582925
2002-05-21,7949.9921875,-0.0062695581202862425
2002-05-22,7857.09228515625,-0.01175434623957063
2002-05-23,7902.09228515625,0.005710970907931766
2002-05-24,7950.1923828125,0.006068556839642652
2002-05-27,7992.99169921875,0.005368992667634415
2002-05-28,7925.09228515625,-0.00853115562678073
2002-05-29,7946.6923828125,0.002721825105767443
2002-05-30,7854.7919921875,-0.011631999202688502
2002-05-31,7949.89208984375,0.012034564556266832
2002-06-03,7899.6923828125,-0.006334535139214468
2002-06-04,7666.9921875,-0.029899434231541684
2002-06-05,7619.09228515625,-0.006267145678824655
2002-06-06,7577.4921875,-0.00547494098355511
2002-06-07,7480.59228515625,-0.012870327577285982
2002-06-10,7483.09228515625,0.000334142304525855
2002-06-11,7553.89208984375,0.00941682535694221
2002-06-12,7387.5927734375,-0.022260998203112597
2002-06-13,7296.49267578125,-0.01240816349124294
2002-06-14,7128.19287109375,-0.023336029289556078
2002-06-17,7332.99267578125,0.02832596227196833
2002-06-18,7350.79248046875,0.002424417575813476
2002-06-19,7212.69287109375,-0.018965755181627176
2002-06-20,7060.29248046875,-0.021355894227370758
2002-06-21,6925.4931640625,-0.019277213910668427
2002-06-24,6651.39306640625,-0.040382948165573064
2002-06-25,6773.59326171875,0.018205392160377296
2002-06-26,6683.39306640625,-0.013405905898189194
2002-06-27,6695.79296875,0.0018536114022994516
2002-06-28,6912.9931640625,0.03192329404639185
2002-07-01,6893.59326171875,-0.0028102406363105974
2002-07-02,6713.39306640625,-0.026487971213884725
2002-07-03,6592.193359375,-0.01821837165347636
2002-07-04,6686.59326171875,0.014218391390218762
2002-07-05,7078.392578125,0.05694232894417361
2002-07-08,7133.79248046875,0.007796152768284193
2002-07-09,6997.69287109375,-0.019262492824226315
2002-07-10,6858.29296875,-0.0201219324871405
2002-07-11,6637.693359375,-0.0326940548980732
2002-07-12,6724.59326171875,0.013006924630331188
2002-07-15,6420.8935546875,-0.046214151140061645
2002-07-16,6421.19384765625,4.676700280825995e-05
2002-07-17,6660.59326171875,0.03660450092844947
2002-07-18,6751.59326171875,0.013569956883611163
2002-07-19,6420.3935546875,-0.05029909862860641
2002-07-22,6251.8935546875,-0.02659503056366561
2002-07-23,6158.59375,-0.015035922466300752
2002-07-24,6004.494140625,-0.02534025185874761
2002-07-25,6310.09375,0.04964232152450943
2002-07-26,6303.3935546875,-0.0010623859652515437
2002-07-29,6659.79296875,0.055000250449096115
2002-07-30,6322.29345703125,-0.05200636719452333
2002-07-31,6249.29345703125,-0.011613620618298041
2002-08-01,6074.8935546875,-0.02830394327206797
2002-08-02,6114.09375,0.006432089800572279
2002-08-05,5963.1943359375,-0.024990257105206932
2002-08-06,6168.59375,0.03386459469188664
2002-08-07,6091.69384765625,-0.012544715644882748
2002-08-08,6396.09375,0.04876127350945345
2002-08-09,6400.29345703125,0.0006563895127724851
2002-08-12,6221.09375,-0.028398106631775822
2002-08-13,6271.3935546875,0.008052852131419638
2002-08-14,6104.59375,-0.026957025943215335
2002-08-16,6326.59375,0.03572041762549049
2002-08-19,6582.9931640625,0.0397275509048922
2002-08-20,6466.29345703125,-0.017886467156864698
2002-08-21,6528.09326171875,0.009511841069501425
2002-08-22,6678.79296875,0.02282237394564923
2002-08-23,6590.09326171875,-0.01336977750049755
2002-08-26,6534.09326171875,-0.00853391404673028
2002-08-27,6703.09326171875,0.025535514335223768
2002-08-28,6472.69384765625,-0.034976719088116434
2002-08-29,6370.8935546875,-0.01585264641299898
2002-08-30,6435.69384765625,0.010119924061566426
2002-09-02,6341.29345703125,-0.014776896323646004
2002-09-03,6141.8935546875,-0.031949671801930854
2002-09-04,6165.09375,0.003770252169812086
2002-09-05,6080.3935546875,-0.013833920040726682
2002-09-06,6261.59375,0.029365322087944307
2002-09-09,6143.29345703125,-0.019073753355858564
2002-09-10,6295.69384765625,0.0245048914440228
2002-09-11,6491.99365234375,0.030703788437243484
2002-09-12,6251.09375,-0.03781322344836628
2002-09-13,6141.29345703125,-0.017721067710130947
2002-09-16,6086.99365234375,-0.008881074038014051
2002-09-17,6081.99365234375,-0.0008217611139170462
2002-09-18,5905.494140625,-0.02944941769574592
2002-09-19,5818.994140625,-0.014755709144239708
2002-09-20,5761.09423828125,-0.009999990146301437
2002-09-23,5580.09423828125,-0.03192176375776884
2002-09-24,5390.89453125,-0.03449433240974867
2002-09-25,5447.39453125,0.010426094282095087
2002-09-26,5682.39404296875,0.04223520366693804
2002-09-27,5630.59423828125,-0.009157645248832433
2002-09-30,5431.69482421875,-0.03596377755223037
2002-10-01,5368.5947265625,-0.011685022948804389
2002-10-02,5614.39404296875,0.04476748019813065
2002-10-03,5551.6943359375,-0.01123049789639247
2002-10-04,5499.19482421875,-0.009501480997680662
2002-10-07,5464.29443359375,-0.00636667901863515
2002-10-08,5454.0947265625,-0.0018683543604621493
2002-10-09,5364.49462890625,-0.01656447868083847
2002-10-10,5447.5947265625,0.015372002817680194
2002-10-11,5660.994140625,0.03842534332889436
2002-10-14,5603.2939453125,-0.010244890674871077
2002-10-15,5889.39404296875,0.04979848408169817
2002-10-16,5865.39404296875,-0.004083448067906723
2002-10-17,6023.494140625,0.02659784762123245
2002-10-18,6010.7939453125,-0.002110669104258406
2002-10-21,6031.3935546875,0.003421243767885555
2002-10-22,6040.79345703125,0.0015572827416094309
2002-10-23,5881.39404296875,-0.026741554428431874
2002-10-24,6054.19384765625,0.028957413903180886
2002-10-25,6092.49365234375,0.006306234784565601
2002-10-28,6164.59375,0.011764773620603743
2002-10-29,6005.89404296875,-0.026080910714725434
2002-10-30,6038.09375,0.005347030286394016
2002-10-31,6139.3935546875,0.016637609857575602
2002-11-04,6366.19384765625,0.03627581117453252
2002-11-05,6369.09375,0.00045541215644051986
2002-11-06,6319.09375,-0.007881387127593254
2002-11-07,6115.59375,-0.032733942162308724
2002-11-08,6074.19384765625,-0.006792581280303155
2002-11-11,6059.99365234375,-0.002340527834265311
2002-11-12,6141.8935546875,0.013424338530878772
2002-11-13,6133.49365234375,-0.0013685765692221543
2002-11-14,6271.69384765625,0.022281954727625123
2002-11-15,6250.79345703125,-0.0033380604864840344
2002-11-18,6356.29345703125,0.01673700887365578
2002-11-19,6299.29345703125,-0.009007940258437723
2002-11-20,6264.29345703125,-0.0055716716544368305
2002-11-21,6498.8935546875,0.03676613428012727
2002-11-22,6539.193359375,0.006181878260700513
2002-11-25,6580.693359375,0.006326295233944975
2002-11-26,6471.49365234375,-0.016733173514331377
2002-11-27,6700.09326171875,0.03471450592289086
2002-11-28,6704.09326171875,0.000596828477690994
2002-11-29,6685.59326171875,-0.002763322612476156
2002-12-02,6736.29296875,0.0075548171549118075
2002-12-03,6582.39306640625,-0.023111401857188373
2002-12-04,6512.79296875,-0.010629975450226273
2002-12-05,6425.29345703125,-0.013526087687914043
2002-12-09,6290.99365234375,-0.021123272402893477
2002-12-10,6332.09375,0.006511916076277927
2002-12-11,6371.49365234375,0.006202976754210857
2002-12-12,6251.59375,-0.01899749317061495
2002-12-13,6120.59375,-0.021177321449184543
2002-12-16,6311.3935546875,0.03069739098091453
2002-12-17,6266.59375,-0.007123555311264876
2002-12-18,6155.79345703125,-0.01783928153743299
2002-12-19,6168.29345703125,0.0020285485445910964
2002-12-20,6207.99365234375,0.006415547915261038
2002-12-23,6240.19384765625,0.0051734868441255955
2002-12-27,6081.29345703125,-0.02579383423284184
2002-12-30,6036.8935546875,-0.00732784549046498
2003-01-02,6283.99365234375,0.04011614275793183
2003-01-03,6237.29345703125,-0.0074593628347873414
2003-01-07,6349.29345703125,0.017797192676576028
2003-01-08,6377.19384765625,0.004384624705248552
2003-01-09,6432.99365234375,0.008711840884923164
2003-01-10,6438.8935546875,0.0009167113822591179
2003-01-13,6534.693359375,0.014768706078650634
2003-01-14,6589.193359375,0.008305514129903224
2003-01-15,6566.79296875,-0.003405356575082266
2003-01-16,6610.59326171875,0.006647821276545824
2003-01-17,6458.19384765625,-0.02332371343140094
2003-01-20,6390.79345703125,-0.010491256195647088
2003-01-21,6346.29345703125,-0.006987497433270013
2003-01-22,6249.69384765625,-0.015338456753354011
2003-01-23,6310.19384765625,0.009633918613934431
2003-01-24,6268.8935546875,-0.006566524271713976
2003-01-27,6022.39404296875,-0.04011501069310828
2003-01-28,5955.39404296875,-0.011187491100625634
2003-01-29,5940.994140625,-0.0024208876096354285
2003-01-30,6019.59423828125,0.013143371657844252
2003-01-31,5947.6943359375,-0.012016216877890363
2003-02-03,6017.1943359375,0.011617455636758098
2003-02-04,5872.89404296875,-0.0242735585325734
2003-02-05,6002.59423828125,0.021844213832112602
2003-02-06,5885.59423828125,-0.019684038145006588
2003-02-07,5809.2939453125,-0.01304867124705623
2003-02-10,5787.59423828125,-0.003742337084437242
2003-02-11,5923.2939453125,0.023176001486470296
2003-02-12,5840.1943359375,-0.01412863085050395
2003-02-13,5817.59423828125,-0.0038772578220772997
2003-02-14,5972.7939453125,0.026328000301571588
2003-02-17,6082.8935546875,0.01826568089943418
2003-02-18,6164.99365234375,0.013406610620803883
2003-02-19,6036.79345703125,-0.021014120607711524
2003-02-20,5989.2939453125,-0.007899453435220926
2003-02-21,6043.19384765625,0.008959121970043142
2003-02-24,5952.09423828125,-0.015189524464934094
2003-02-25,5803.1943359375,-0.025334616927993662
2003-02-26,5781.994140625,-0.0036598833104274785
2003-02-27,5887.6943359375,0.01811583681335981
2003-02-28,5999.39404296875,0.018794004264440434
2003-03-03,5987.1943359375,-0.0020355602208183545
2003-03-04,5861.7939453125,-0.021167220316737182
2003-03-05,5879.7939453125,0.0030660272304658463
2003-03-06,5816.89404296875,-0.010755268284256509
2003-03-07,5716.494140625,-0.01741074469212482
2003-03-10,5569.39404296875,-0.0260694463978778
2003-03-11,5606.39404296875,0.006621481170024125
2003-03-12,5452.39453125,-0.02785286406270008
2003-03-13,5670.6943359375,0.03925669236424489
2003-03-14,5904.89404296875,0.04046993779631886
2003-03-17,6064.49365234375,0.026669546199535755
2003-03-18,6089.59375,0.00413031970370908
2003-03-19,6171.29345703125,0.013327080639304278
2003-03-20,6102.09375,-0.011276502426883057
2003-03-21,6257.99365234375,0.025227680927915722
2003-03-24,6004.994140625,-0.04126815113741883
2003-03-25,6123.79345703125,0.01959027063714251
2003-03-26,6142.79345703125,0.0030978487052397414
2003-03-27,6022.39404296875,-0.019794737301828905
2003-03-28,6029.19384765625,0.0011284497065091562
2003-03-31,5870.494140625,-0.026674500546457727
2003-04-01,5953.1943359375,0.013989127698130916
2003-04-02,6174.49365234375,0.036498940850611956
2003-04-03,6237.99365234375,0.01023172107489965
2003-04-04,6324.09375,0.013708143109179855
2003-04-07,6454.19384765625,0.020363384736865366
2003-04-08,6397.29345703125,-0.008855124871927075
2003-04-09,6468.49365234375,0.011068257476758698
2003-04-10,6407.79345703125,-0.00942828385943127
2003-04-11,6442.29345703125,0.005369626388558794
2003-04-14,6488.59375,0.0071612241443219276
2003-04-15,6560.79296875,0.011065647302626783
2003-04-16,6503.09375,-0.00883344982700735
2003-04-17,6574.39306640625,0.010904239304949905
2003-04-22,6577.59326171875,0.00048664822116101675
2003-04-23,6587.39306640625,0.0014887681997228744
2003-04-24,6526.89306640625,-0.009226644681787228
2003-04-25,6492.49365234375,-0.0052843493866507624
2003-04-28,6607.79296875,0.01760301846921014
2003-04-29,6557.193359375,-0.0076870354858987406
2003-04-30,6489.49365234375,-0.01037816184437358
2003-05-02,6456.3935546875,-0.005113619368844264
2003-05-05,6491.29345703125,0.0053909222294286074
2003-05-06,6568.693359375,0.011853122002494713
2003-05-07,6428.99365234375,-0.021496915054009885
2003-05-08,6300.49365234375,-0.020190029969112688
2003-05-09,6387.79345703125,0.013760909024293071
2003-05-12,6394.99365234375,0.001126545566686696
2003-05-13,6375.99365234375,-0.002975496500758621
2003-05-14,6363.3935546875,-0.0019781331017222938
2003-05-15,6413.79345703125,0.007889086024176685
2003-05-16,6481.49365234375,0.010500086852346513
2003-05-19,6279.59375,-0.03164569681039442
2003-05-20,6298.09375,0.0029417193488292842
2003-05-21,6198.8935546875,-0.01587619104204848
2003-05-22,6317.8935546875,0.01901503708961317
2003-05-23,6346.19384765625,0.004469384832678666
2003-05-26,6338.19384765625,-0.0012613933368968457
2003-05-27,6363.59375,0.00399942701061422
2003-05-28,6472.8935546875,0.017029962118277616
2003-05-29,6482.99365234375,0.001559152150821754
2003-05-30,6508.4931640625,0.0039255775455201295
2003-06-02,6595.39306640625,0.01326342044673297
2003-06-03,6562.89306640625,-0.004939863103956753
2003-06-04,6637.693359375,0.011332995542288038
2003-06-05,6591.09326171875,-0.00704528567049631
2003-06-06,6717.693359375,0.019025613689071515
2003-06-09,6670.09326171875,-0.007111003421794345
2003-06-10,6696.79296875,0.003994908324934542
2003-06-11,6791.193359375,0.01399792819182335
2003-06-12,6849.09326171875,0.008489594347153346
2003-06-13,6857.193359375,0.0011819537739391124
2003-06-16,6960.89306640625,0.015009553519291317
2003-06-17,6977.09326171875,0.0023246116370560553
2003-06-18,7015.79248046875,0.005531284701412758
2003-06-19,6908.59326171875,-0.015397639607373207
2003-06-20,7081.5927734375,0.024732813419071534
2003-06-23,6919.693359375,-0.023127393985053382
2003-06-24,6871.39306640625,-0.007004595426728658
2003-06-25,6941.29296875,0.01012120291009224
2003-06-26,6944.59326171875,0.000475344961944329
2003-06-27,6970.09326171875,0.0036651962663444395
2003-06-30,6861.9931640625,-0.01563065689651578
2003-07-01,6739.09326171875,-0.018072563261993118
2003-07-02,6830.89306640625,0.013530036491403136
2003-07-03,6795.29296875,-0.00522525944743202
2003-07-04,6800.39306640625,0.0007502523789223595
2003-07-07,6944.59326171875,0.020982994469270915
2003-07-08,6965.693359375,0.0030337424977730254
2003-07-09,6915.693359375,-0.007203922381570587
2003-07-10,6838.4931640625,-0.011225819266540586
2003-07-11,6968.59326171875,0.018845967101838543
2003-07-14,7045.99267578125,0.011045663616925444
2003-07-15,6999.99267578125,-0.0065499376946481095
2003-07-16,6932.79296875,-0.009646344935419588
2003-07-17,6945.29296875,0.0018014016394697892
2003-07-18,6900.39306640625,-0.006485783315314141
2003-07-21,6825.193359375,-0.010957704412874717
2003-07-22,6862.39306640625,0.005435552691837331
2003-07-23,6867.9931640625,0.000815723297623036
2003-07-24,6981.09326171875,0.016333584559714325
2003-07-25,6903.79296875,-0.01113456607646764
2003-07-28,6996.69287109375,0.013366624244094957
2003-07-29,6923.9931640625,-0.01044494039854651
2003-07-30,6984.29296875,0.008671116186562808
2003-07-31,7061.69287109375,0.011021039984255847
2003-08-01,6995.392578125,-0.009433076983199087
2003-08-04,6944.9931640625,-0.00723073730997167
2003-08-05,6991.29248046875,0.0066444514593190125
2003-08-06,6924.29296875,-0.009629494883328392
2003-08-07,6900.29296875,-0.0034720785445808942
2003-08-08,6930.79296875,0.00441036221978743
2003-08-11,6965.39306640625,0.004979807994969752
2003-08-12,7015.29248046875,0.007138366110257722
2003-08-13,6998.19287109375,-0.002440451812356744
2003-08-14,7110.29248046875,0.015891425008928015
2003-08-18,7170.69287109375,0.008458905221239746
2003-08-19,7192.392578125,0.003021596385805717
2003-08-20,7179.79248046875,-0.0017534008688366658
2003-08-21,7214.892578125,0.00487682322746206
2003-08-22,7205.892578125,-0.0012481984955720735
2003-08-25,7166.392578125,-0.00549670411129946
2003-08-26,7129.99267578125,-0.005092193635340828
2003-08-27,7143.29248046875,0.001863594595228088
2003-08-28,7175.0927734375,0.0044418898766620816
2003-08-29,7111.29248046875,-0.008931680893788827
2003-09-01,7194.392578125,0.011617903235172729
2003-09-02,7203.892578125,0.0013196017825002535
2003-09-03,7291.69287109375,0.012114221537316014
2003-09-04,7265.69287109375,-0.003572073737207589
2003-09-05,7230.5927734375,-0.004842642744747857
2003-09-08,7286.99267578125,0.007769912742930016
2003-09-09,7219.99267578125,-0.009236995110595007
2003-09-10,7115.99267578125,-0.014509197927076407
2003-09-11,7113.392578125,-0.00036545467548916837
2003-09-12,7022.892578125,-0.012804104531783664
2003-09-15,7057.5927734375,0.004928845092369043
2003-09-16,7131.99267578125,0.010486646621265175
2003-09-17,7146.69287109375,0.0020590411432315566
2003-09-18,7195.69287109375,0.006832920481515473
2003-09-19,7102.69287109375,-0.01300864491498923
2003-09-22,6953.29296875,-0.021258633940376907
2003-09-23,6953.09326171875,-2.8721628747306876e-05
2003-09-24,6908.9931640625,-0.0063627141082658895
2003-09-25,6895.693359375,-0.0019268541563537145
2003-09-26,6809.39306640625,-0.012594073610871195
2003-09-29,6771.9931640625,-0.005507537484988858
2003-09-30,6703.59326171875,-0.010151764474379316
2003-10-01,6750.9931640625,0.0070459391232014675
2003-10-02,6762.39306640625,0.0016872018387723902
2003-10-03,6922.29296875,0.023370237293093368
2003-10-06,6894.193359375,-0.004067553421321666
2003-10-07,6894.09326171875,-1.4519230561781184e-05
2003-10-08,6924.29296875,0.004370952527823306
2003-10-09,7019.0927734375,0.013598026647595742
2003-10-10,6974.693359375,-0.006345611205736193
2003-10-13,7063.0927734375,0.012594661545129738
2003-10-14,7040.69287109375,-0.003176440955992691
2003-10-15,7043.49267578125,0.0003975813461222413
2003-10-16,7034.29248046875,-0.0013070517159021462
2003-10-17,6993.5927734375,-0.005802702331207179
2003-10-20,6984.79296875,-0.0012590589517668634
2003-10-21,7007.392578125,0.003230321517891011
2003-10-22,6914.59326171875,-0.01333153070297815
2003-10-23,6879.89306640625,-0.005031034527758948
2003-10-24,6868.9931640625,-0.0015855691064125895
2003-10-27,6950.9931640625,0.011867010626698017
2003-10-28,7023.79248046875,0.010418760872734717
2003-10-29,7030.392578125,0.0009392359804471275
2003-10-30,7119.0927734375,0.012537750319889128
2003-10-31,7129.49267578125,0.001459780583501234
2003-11-03,7215.29248046875,0.011962650809893916
2003-11-04,7199.69287109375,-0.002164360918056999
2003-11-05,7196.0927734375,-0.000500159952391049
2003-11-06,7228.0927734375,0.0044369995650103316
2003-11-07,7267.79248046875,0.005477389699358797
2003-11-10,7222.892578125,-0.0061970908699643555
2003-11-11,7191.392578125,-0.004370671150637932
2003-11-12,7246.69287109375,0.007660373473686795
2003-11-13,7258.79248046875,0.0016682809141522884
2003-11-14,7293.79248046875,0.004810151265697292
2003-11-17,7133.99267578125,-0.022152580992075337
2003-11-18,7127.29248046875,-0.0009396342239937754
2003-11-19,7131.49267578125,0.0005891379087291035
2003-11-20,7111.5927734375,-0.0027943264629469392
2003-11-21,7144.99267578125,0.004685548803932119
2003-11-24,7243.79248046875,0.013733106221067316
2003-11-25,7251.892578125,0.0011175875395463993
2003-11-26,7227.392578125,-0.0033841481976096357
2003-11-27,7249.892578125,0.003108320085259182
2003-11-28,7252.49267578125,0.00035857517761216285
2003-12-01,7372.29248046875,0.016383486403910567
2003-12-02,7348.69287109375,-0.0032062567862894804
2003-12-03,7384.29248046875,0.004832649705372028
2003-12-04,7367.0927734375,-0.0023319457162149755
2003-12-05,7348.0927734375,-0.0025823677857310413
2003-12-09,7390.99267578125,0.005821259892613459
2003-12-10,7358.79248046875,-0.004366198710818199
2003-12-11,7432.19287109375,0.00992509848676103
2003-12-12,7434.392578125,0.0002959263315462829
2003-12-15,7471.7919921875,0.005017983289147966
2003-12-16,7486.9921875,0.002032277538268496
2003-12-17,7506.2919921875,0.0025744613542818735
2003-12-18,7585.4921875,0.010495899153035997
2003-12-19,7617.59228515625,0.004222846411972642
2003-12-22,7619.09228515625,0.000196893228040916
2003-12-23,7696.4921875,0.01010742507571338
2003-12-29,7760.39208984375,0.00826819496470866
2003-12-30,7737.1923828125,-0.002993979403976493
2004-01-02,7879.1923828125,0.01818652857015819
2004-01-05,7911.39208984375,0.004078348299047773
2004-01-07,7913.6923828125,0.0002907147811975011
2004-01-08,7943.39208984375,0.0037459271672846267
2004-01-09,7924.59228515625,-0.002369527602173451
2004-01-12,7934.59228515625,0.0012610990534821355
2004-01-13,7946.09228515625,0.001448300538841129
2004-01-14,7978.091796875,0.004018988304323941
2004-01-15,7957.29150390625,-0.0026105810433556384
2004-01-16,7979.29150390625,0.0027609449233096882
2004-01-19,8016.29150390625,0.004626285390535314
2004-01-20,7987.8916015625,-0.0035490636375087713
2004-01-21,8051.8916015625,0.007980200085622268
2004-01-22,8101.29150390625,0.006116448507911087
2004-01-23,8114.49169921875,0.0016280679215869755
2004-01-26,8031.3916015625,-0.010293748553665815
2004-01-27,8061.091796875,0.0036911927511741128
2004-01-28,8116.3916015625,0.006836665347513893
2004-01-29,8013.091796875,-0.012808992638008729
2004-01-30,7929.89208984375,-0.010437251007645443
2004-02-02,7958.591796875,0.0036126465495011956
2004-02-03,7960.29150390625,0.00021354601395009426
2004-02-04,7888.7919921875,-0.009022603330300253
2004-02-05,7949.09228515625,0.007614727230467207
2004-02-06,8024.8916015625,0.009490417151720361
2004-02-09,8135.19189453125,0.013651167817543865
2004-02-10,8171.8916015625,0.0045010831030075854
2004-02-11,8197.19140625,0.0030911719148979323
2004-02-12,8242.291015625,0.005486756986546648
2004-02-13,8199.5908203125,-0.005194088090116607
2004-02-16,8226.4912109375,0.0032753293965390676
2004-02-17,8258.8916015625,0.003930807396148559
2004-02-18,8282.9912109375,0.002913770663080751
2004-02-19,8340.5908203125,0.006929895106543766
2004-02-20,8237.791015625,-0.012401828272273475
2004-02-23,8245.19140625,0.0008979432159588619
2004-02-24,8159.591796875,-0.010436027737310909
2004-02-25,8173.591796875,0.0017143018503744665
2004-02-26,8160.19189453125,-0.0016407594961536703
2004-02-27,8249.3916015625,0.0108717671759422
2004-03-01,8300.3916015625,0.006163242238590338
2004-03-02,8353.9912109375,0.0064367193953718685
2004-03-03,8280.3916015625,-0.008849151842585343
2004-03-04,8337.8916015625,0.006920116688396445
2004-03-05,8346.0908203125,0.0009828851652744794
2004-03-08,8369.69140625,0.002823750788250417
2004-03-09,8286.69140625,-0.009966231916797222
2004-03-10,8292.8916015625,0.0007479314285060581
2004-03-11,8112.3916015625,-0.022005994269119287
2004-03-12,8032.591796875,-0.009885479913050443
2004-03-15,7699.09228515625,-0.042404803258952094
2004-03-16,7810.6923828125,0.01439117642518782
2004-03-17,7948.09228515625,0.01743832244775723
2004-03-18,7820.39208984375,-0.016197243072460118
2004-03-19,7879.09228515625,0.0074780123291055284
2004-03-22,7727.7919921875,-0.019389524572432117
2004-03-23,7768.2919921875,0.005227138966962033
2004-03-24,7752.89208984375,-0.001984372753490236
2004-03-25,7914.7919921875,0.020667466147280354
2004-03-26,7952.79150390625,0.004789586816534061
2004-03-29,8021.091796875,0.008551547286232832
2004-03-30,8004.19189453125,-0.0021091556235974603
2004-03-31,8018.091796875,0.0017350717411541668
2004-04-01,8097.8916015625,0.009903268687846004
2004-04-02,8269.69140625,0.020993461804491128
2004-04-05,8285.8916015625,0.001957067954124298
2004-04-06,8281.791015625,-0.0004950102094517882
2004-04-07,8294.791015625,0.0015684780663016375
2004-04-08,8390.0908203125,0.011423615941639056
2004-04-13,8444.291015625,0.006439248333555267
2004-04-14,8351.9912109375,-0.010990614773298046
2004-04-15,8310.3916015625,-0.004993246917321199
2004-04-16,8387.8916015625,0.009282458026667587
2004-04-19,8340.3916015625,-0.0056790200266730595
